31,6,256.03,309.8,379.9200000000001,229.59999999999997,1,1,1.0
31,7,815.76,148.6,144.24,106.41,1,1,1.0
32,3,97.4,0.0,217.79999999999998,63.2,1,1,1.0
32,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
32,5,236.03,69.25,148.79,62.25,1,1,1.0
32,6,297.9,327.7,409.38,212.3,1,1,1.0
32,7,771.61,135.7,188.39,115.10000000000002,1,1,1.0
33,3,97.4,0.0,217.79999999999998,63.2,1,1,1.0
33,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
33,5,218.4,66.3,141.9,59.3,1,1,1.0
33,6,350.19,345.6,428.41,194.39999999999998,1,1,1.0
33,7,727.47,122.8,232.52999999999997,123.8,1,1,1.0
34,3,97.4,0.0,217.79999999999998,63.2,1,1,1.0
34,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
34,5,202.88,63.2,139.25,59.019999999999996,1,1,1.0
34,6,410.24,369.1,428.4,170.89999999999998,1,1,1.0
34,7,684.0,112.16,255.70000000000005,123.80000000000001,1,1,1.0
35,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
35,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
35,5,187.37,60.1,136.57999999999998,58.74,1,1,1.0
35,6,470.28,392.6,428.4100000000001,147.39999999999998,1,1,1.0
35,7,649.92,107.93,248.57000000000005,118.12,1,1,1.0
36,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
36,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
36,5,171.85,57.01,133.92999999999998,58.449999999999996,1,1,1.0
36,6,530.33,416.1,428.4,123.89999999999998,1,1,1.0
36,7,615.84,103.7,241.42999999999995,112.45,1,1,1.0
37,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
37,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
37,5,156.34,53.91,131.27,58.17,1,1,1.0
37,6,628.0,447.0,330.73,93.0,1,1,1.0
37,7,581.76,99.46,234.29999999999995,106.78000000000002,1,1,1.0
38,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
38,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
38,5,142.33,50.81,128.60999999999999,57.89,1,1,1.0
38,6,715.0,479.9,243.73000000000002,60.10000000000002,1,1,1.0
38,7,547.68,95.23,227.17000000000007,101.10000000000001,1,1,1.0
39,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
39,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
39,5,128.33,47.71,125.94999999999999,57.62,1,1,1.0
39,6,844.5,514.7,114.23000000000002,25.299999999999955,1,1,1.0
39,7,513.6,91.0,220.03999999999996,95.41999999999999,1,1,1.0
40,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
40,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
40,5,114.32,44.62,123.30000000000001,57.330000000000005,1,1,1.0
40,7,483.55,86.77,208.87999999999994,89.75000000000001,1,1,1.0
41,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
41,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
41,5,100.31,41.52,120.65,57.04999999999999,1,1,1.0
41,7,453.5,82.53,197.71000000000004,84.08000000000001,1,1,1.0
42,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
42,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
42,5,86.31,38.42,117.97999999999999,56.769999999999996,1,1,1.0
42,7,423.9,78.3,186.10000000000002,78.39999999999999,1,1,1.0
43,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
43,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
43,5,75.61,36.17,115.33,56.489999999999995,1,1,1.0
43,7,400.5,73.27,178.94000000000005,78.21,1,1,1.0
44,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
44,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
44,5,64.91,33.93,112.67000000000002,56.199999999999996,1,1,1.0
44,7,377.1,68.24,171.77999999999997,78.02,1,1,1.0
45,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
45,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
45,5,54.21,31.68,110.01999999999998,55.93,1,1,1.0
45,7,353.7,63.22,164.62000000000006,77.82,1,1,1.0
46,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
46,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
46,5,43.51,29.44,107.36000000000001,55.64,1,1,1.0
46,7,330.3,58.19,157.45999999999998,77.63,1,1,1.0
47,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
47,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
47,5,32.81,27.19,104.69999999999999,55.36,1,1,1.0
47,7,306.9,53.16,150.3,77.44,1,1,1.0
48,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
48,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
48,5,22.12,24.94,102.03999999999999,55.09,1,1,1.0
48,7,287.73,50.53,147.77999999999997,76.34,1,1,1.0
49,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
49,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
49,5,11.42,22.7,99.38,54.8,1,1,1.0
49,7,268.55,47.91,145.27999999999997,75.23,1,1,1.0
50,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
50,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
50,5,8.56,21.71,92.45,54.669999999999995,1,1,1.0
50,7,249.38,45.28,142.76,74.13,1,1,1.0
51,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
51,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
51,5,5.71,20.72,85.51,54.540000000000006,1,1,1.0
51,7,230.2,42.66,140.26,73.03,1,1,1.0
52,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
52,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
52,5,2.85,19.74,78.58000000000001,54.400000000000006,1,1,1.0
52,7,213.87,40.04,129.13,71.91999999999999,1,1,1.0
53,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
53,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,0.0
53,5,0.0,18.75,71.64,54.28,1,1,1.0
53,7,197.53,37.41,126.66999999999999,70.82000000000001,1,1,1.0
54,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
54,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
54,5,0.0,17.76,61.85,54.14999999999999,1,1,1.0
54,7,181.2,34.79,124.19999999999999,69.71000000000001,1,1,1.0
55,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
55,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
55,5,0.0,16.78,52.06,54.010000000000005,1,1,1.0
55,7,168.3,34.62,119.59999999999997,66.65,1,1,1.0
56,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
56,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
56,5,0.0,15.79,42.27,53.88,1,1,1.0
56,7,155.4,34.46,114.99999999999997,63.57,1,1,1.0
57,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
57,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
57,5,0.0,14.8,32.48,53.75,1,1,1.0
57,7,142.5,34.29,110.4,60.51,1,1,1.0
58,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
58,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
58,5,0.0,14.8,23.79,49.93000000000001,1,1,1.0
58,7,129.6,34.13,105.80000000000001,57.43999999999999,1,1,1.0
59,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
59,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
59,5,0.0,14.8,15.09,46.120000000000005,1,1,1.0
59,7,116.7,33.96,101.95,54.37,1,1,1.0
60,3,97.4,0.0,217.79999999999998,63.2,1,1,0.0
60,4,313.86,1.73,399.59000000000003,114.58999999999999,1,1,1.0
60,5,0.0,14.8,6.4,42.3,1,1,0.0
60,7,103.8,33.8,98.10000000000001,51.3,1,1,1.0
